Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Year
Tokyo Electron,26.002,11.908,2.328,10.677,721,Information Technology,Semiconductors,Asia,Japan,2019
Willis Towers Watson,22.916,8.485,0.695,32.385,722,Financials,Diversified Insurance,Europe,United Kingdom,2019
CBRE Group,17.059,21.34,1.063,13.457,723,Financials,Real Estate,North America,United States,2019
Essity Ab,19.992,13.62,0.906,17.4,724,Consumer Staples,Household/Personal Care,Europe,Sweden,2019
Sandvik,23.698,11.502,1.461,13.349,725,Industrials,Other Industrial Equipment,Europe,Sweden,2019
CSL,61.732,8.243,1.819,11.532,726,Health Care,Biotechs,Australia,Australia,2019
Credicorp,18.452,5.321,1.213,52.585,727,Financials,Regional Banks,South America,Peru,2019
Riyad Bank,21.52,2.83,1.257,61.285,728,Financials,Regional Banks,Asia,Saudi Arabia,2019
London Stock Exchange,22.423,2.847,0.64,1073.449,729,Financials,Investment Services,Europe,United Kingdom,2019
Guotai Junan Securities,25.365,4,1.023,63.61,730,Financials,Major Banks,Asia,China,2019
DSM,20.273,10.933,1.271,15.756,731,Health Care,Healthcare Services,Europe,Netherlands,2019
Bancolombia,12.513,7.156,0.899,67.779,732,Financials,Regional Banks,South America,Colombia,2019
Rolls-Royce Holdings,22.492,20.973,-3.202,40.573,733,Industrials,Aerospace & Defense,Europe,United Kingdom,2019
Hong Kong Exchanges,44.344,2.024,1.188,32.691,734,Financials,Investment Services,Asia,Hong Kong,2019
Otsuka Holding,18.994,11.698,0.747,22.573,735,Health Care,Pharmaceuticals,Asia,Japan,2019
Stanley Black & Decker,22.059,13.982,0.645,19.408,736,Consumer Staples,Household/Personal Care,North America,United States,2019
BYD,22.718,19.235,0.41,28.386,737,Consumer Discretionary,Auto & Truck Manufacturers,Asia,China,2019
WestRock,9.063,16.719,0.91,30.667,738,Materials,Containers & Packaging,North America,United States,2019
CarMax,12.896,18.173,0.842,18.718,739,Consumer Discretionary,Specialty Stores,North America,United States,2019
Aptiv,23.299,14.437,1.067,12.48,740,Consumer Discretionary,Auto & Truck Parts,Europe,Ireland,2019
Axis Bank,28.601,9.074,0.071,107.915,741,Financials,Regional Banks,Asia,India,2019
CenturyLink,13.238,23.443,-1.733,70.256,741,Telecommunication Services,Telecommunications services,North America,United States,2019
Fortive,29.652,7.194,2.914,12.906,743,Industrials,Electrical Equipment,North America,United States,2019
George Weston,11.711,37.471,0.443,32.079,744,Consumer Staples,Food Retail,North America,Canada,2019
Koç Holding,7.363,29.534,1.142,23.549,744,Industrials,Conglomerates,Europe,Turkey,2019
Huaneng Power International,13.735,25.373,0.235,58.762,746,Utilities,Electric Utilities,Asia,China,2019
Isuzu Motors,10.464,19.549,1.048,18.581,747,Consumer Discretionary,Auto & Truck Manufacturers,Asia,Japan,2019
Telkom Indonesia,27.23,9.37,1.326,13.75,747,Telecommunication Services,Telecommunications services,Asia,Indonesia,2019
China Energy Engineering,3.643,33.796,0.692,56.715,749,Industrials,Construction Services,Asia,China,2019
Unipol Gruppo,3.692,16.404,0.833,87.564,750,Financials,Diversified Insurance,Europe,Italy,2019
Teva Pharmaceutical,15.468,18.829,-2.28,60.683,751,Health Care,Pharmaceuticals,Asia,Israel,2019
Keyence,78.654,5.304,2.064,14.67,752,Information Technology,Electronics,Asia,Japan,2019
Neste,27.795,17.601,0.918,9.401,753,Energy,Oil & Gas Operations,Europe,Finland,2019
Shanghai International Port,29.343,5.693,1.553,21.027,753,Industrials,Other Transportation,Asia,China,2019
Nedbank,9.375,7.691,1.009,72.569,755,Financials,Regional Banks,Africa,South Africa,2019
Bangkok Bank,12.535,5.314,1.093,95.723,756,Financials,Regional Banks,Asia,Thailand,2019
China Reinsurance Group,8.88,18.119,0.57,47.485,757,Financials,Diversified Insurance,Asia,China,2019
Formosa Plastics,22.293,7.64,1.643,16.316,758,Materials,Specialized Chemicals,Asia,Taiwan,2019
Telecom Italia,12.163,22.38,-1.639,75.534,759,Telecommunication Services,Telecommunications services,Europe,Italy,2019
Concho Resources,23.462,4.151,2.269,26.961,760,Energy,Oil & Gas Operations,North America,United States,2019
Covestro,10.896,17.243,2.151,12.882,761,Materials,Specialized Chemicals,Europe,Germany,2019
Guangzhou R&F,6.794,11.586,1.264,53.337,761,Financials,Real Estate,Asia,China,2019
LG,11.455,9.7,1.694,20.466,763,Consumer Discretionary,Household Appliances,Asia,South Korea,2019
Liberty Global,22.369,13.02,-0.373,53.154,764,Consumer Discretionary,Broadcasting & Cable,Europe,United Kingdom,2019
Raymond James Financial,12.579,7.657,0.986,38.544,764,Financials,Investment Services,North America,United States,2019
Fairfax Financial,13.694,18.17,0.351,64.372,766,Financials,Property & Casualty Insurance,North America,Canada,2019
ROSSETI,3.309,16.262,1.448,36.67,767,Utilities,Electric Utilities,Asia,Russia,2019
China Eastern Airlines,14.88,17.32,0.426,34.485,768,Industrials,Airline,Asia,China,2019
Tata Motors,11.639,44.925,-4.065,46.402,769,Consumer Discretionary,Auto & Truck Manufacturers,Asia,India,2019
AIB Group,12.958,3.763,1.245,104.639,770,Financials,Regional Banks,Europe,Ireland,2019
Fortis (Canada),16.077,6.473,0.9,39.867,771,Utilities,Electric Utilities,North America,Canada,2019
Woodside Petroleum,23.838,5.253,1.372,27.088,772,Energy,Oil & Gas Operations,Australia,Australia,2019
China Steel,12.577,13.287,0.811,21.945,773,Materials,Iron & Steel,Asia,Taiwan,2019
First Republic Bank,17.075,3.733,0.881,101.847,774,Financials,Regional Banks,North America,United States,2019
ATOS,11.341,14.461,0.743,24.665,775,Information Technology,Computer Services,Europe,France,2019
Japan Airlines,11.844,13.294,1.158,17.629,776,Industrials,Airline,Asia,Japan,2019
Garanti Bank,6.144,10.254,1.378,74.545,777,Financials,Regional Banks,Europe,Turkey,2019
Edison International,20.555,12.657,-0.423,56.715,778,Utilities,Electric Utilities,North America,United States,2019
Galp Energia,13.435,20.27,0.874,14.503,778,Energy,Oil & Gas Operations,Europe,Portugal,2019
Infineon Technologies,27.317,9.195,1.325,12.722,780,Information Technology,Semiconductors,Europe,Germany,2019
Athene Holding,8.598,6.568,1.068,125.505,781,Financials,Diversified Insurance,North America,Bermuda,2019
Old Mutual,8.261,8.232,1.112,60.738,782,Financials,Investment Services,Africa,South Africa,2019
AutoZone,26.009,11.311,1.413,9.745,783,Consumer Discretionary,Specialty Stores,North America,United States,2019
Abu Dhabi Commercial Bank,13.591,3.895,1.27,76.183,784,Financials,Regional Banks,Asia,United Arab Emirates,2019
Yanzhou Coal Mining,5.504,24.25,1.2,29.666,784,Materials,Diversified Metals & Mining,Asia,China,2019
Macy's,7.731,25.74,1.107,19.863,786,Consumer Discretionary,Department Stores,North America,United States,2019
NetEase,34.935,10.127,0.928,12.667,787,Information Technology,Computer Services,Asia,China,2019
Hermès International,71.501,7.039,1.657,8.537,788,Consumer Discretionary,Apparel/Accessories,Europe,France,2019
Fanuc,37.498,6.218,1.579,14.52,789,Industrials,Other Industrial Equipment,Asia,Japan,2019
Regeneron Pharmaceuticals,36.427,6.711,2.444,11.735,790,Health Care,Biotechs,North America,United States,2019
Novolipetsk Steel,16.229,12.062,2.242,9.944,791,Materials,Iron & Steel,Asia,Russia,2019
Hanwha,1.89,44.288,0.426,151.952,792,Industrials,Trading Companies,Asia,South Korea,2019
Dentsu,11.439,9.222,0.818,33.163,793,Consumer Discretionary,Advertising,Asia,Japan,2019
Carlsberg,19.285,9.893,0.84,18.03,794,Consumer Staples,Beverages,Europe,Denmark,2019
Textron,12.897,13.785,1.212,14.48,795,Industrials,Conglomerates,North America,United States,2019
Bank of Jinzhou,6.943,6.907,1.415,112.96,796,Financials,Regional Banks,Asia,China,2019
SSE,14.961,30.077,0.31,32.314,797,Utilities,Electric Utilities,Europe,United Kingdom,2019
Huatai Securities,24.501,2.45,0.77,53.697,798,Financials,Investment Services,Asia,China,2019
Lotte Chemical,8.501,15.034,1.435,18.641,799,Materials,Specialized Chemicals,Asia,South Korea,2019
Hikvision,47.767,7.278,1.629,7.984,800,Information Technology,Electronics,Asia,China,2019
QBE Insurance Group,12.084,12.36,0.503,40.214,800,Financials,Property & Casualty Insurance,Australia,Australia,2019
Shaanxi Coal Industry,13.885,8.212,1.661,17.555,802,Materials,Diversified Metals & Mining,Asia,China,2019
Shanghai Electric Group,13.245,15.226,0.459,31.888,802,Industrials,Heavy Equipment,Asia,China,2019
Saudi British Bank,15.76,2.256,1.315,46.534,804,Financials,Regional Banks,Asia,Saudi Arabia,2019
O'Reilly Automotive,31.313,9.536,1.324,8.109,805,Consumer Discretionary,Specialty Stores,North America,United States,2019
ITC,53.802,6.725,1.748,9.857,806,Consumer Staples,Tobacco,Asia,India,2019
Chunghwa Telecom,27.67,7.146,1.177,15.202,807,Telecommunication Services,Telecommunications services,Asia,Taiwan,2019
Shenzhen Overseas,10.327,5.74,1.6,42.846,808,Consumer Discretionary,Hotels & Motels,Asia,China,2019
EnBW-Energie Baden,9.623,24.323,0.394,48.409,809,Utilities,Electric Utilities,Europe,Germany,2019
Comerica,12.129,3.684,1.285,70.69,810,Financials,Major Banks,North America,United States,2019
Inner Mongolia Yili,27.895,11.942,0.973,6.934,811,Consumer Staples,Food Processing,Asia,China,2019
Genuine Parts,15.39,18.735,0.81,12.683,812,Consumer Discretionary,Specialty Stores,North America,United States,2019
PKO Bank Polski,12.881,4.66,1.035,86.313,812,Financials,Regional Banks,Europe,Poland,2019
PG&E,11.079,16.759,-6.837,81.507,814,Utilities,Electric Utilities,North America,United States,2019
Discovery,15.813,10.545,0.493,32.55,815,Consumer Discretionary,Broadcasting & Cable,North America,United States,2019
Ferguson,16.196,21.571,0.909,10.751,815,Materials,Construction Materials,Europe,United Kingdom,2019
Huishang Bank,5.268,7.354,1.323,153.09,817,Financials,Major Banks,Asia,China,2019
Sanlam,12.402,5.819,0.877,55.943,818,Financials,Life & Health Insurance,Africa,South Africa,2019
Williams,34.316,8.686,-0.155,46.42,819,Energy,Oil Services & Equipment,North America,United States,2019
Deutsche Wohnen,15.956,1.724,2.162,29.032,820,Industrials,Construction Services,Europe,Germany,2019
S&P Global,53.449,6.259,1.958,9.458,820,Consumer Discretionary,Printing & Publishing,North America,United States,2019
Wanhua Chemical Group,21.953,9.093,1.887,10.463,820,Materials,Specialized Chemicals,Asia,China,2019
Fortum,18.301,6.184,0.995,25.617,823,Utilities,Electric Utilities,Europe,Finland,2019
Mega Financial Holding,12.436,3.158,0.925,115.238,824,Financials,Investment Services,Asia,Taiwan,2019
JBS,12.304,49.69,0.007,29.451,825,Consumer Staples,Food Processing,South America,Brazil,2019
China Coal Energy,9.131,15.253,0.534,38.548,826,Materials,Diversified Metals & Mining,Asia,China,2019
Emaar Properties,9.629,7.074,1.599,30.48,827,Financials,Real Estate,Asia,United Arab Emirates,2019
Canadian Pacific Railway,30.336,5.644,1.505,15.718,828,Industrials,Railroads,North America,Canada,2019
Evraz Group,12.524,12.838,2.411,9.373,829,Materials,Iron & Steel,Europe,United Kingdom,2019
Mitsubishi Motors,8.553,22.35,0.966,17.118,830,Consumer Discretionary,Auto & Truck Manufacturers,Asia,Japan,2019
Wuliangye Yibin,59.246,5.157,2.023,12.54,831,Consumer Staples,Beverages,Asia,China,2019
Intuit,66.781,6.431,1.472,5.335,832,Information Technology,Software & Programming,North America,United States,2019
LabCorp,14.33,11.333,0.884,16.185,833,Health Care,Healthcare Services,North America,United States,2019
PTT Global Chemical,9.846,16.044,1.239,14.412,834,Materials,Diversified Chemicals,Asia,Thailand,2019
Bank Negara Indonesia,13.081,4.899,1.055,56.229,835,Financials,Regional Banks,Asia,Indonesia,2019
Galaxy Entertainment,32.362,7.044,1.723,11.161,836,Consumer Discretionary,Casinos & Gaming,Asia,Hong Kong,2019
Gemdale,8.753,6.819,1.501,38.067,837,Financials,Real Estate,Asia,China,2019
E-Trade Financial,12.536,3.119,1.095,67.518,838,Financials,Investment Services,North America,United States,2019
Kuehne & Nagel International,17.171,21.227,0.787,7.991,838,Industrials,Other Transportation,Europe,Switzerland,2019
Kone,27.892,10.701,0.992,8.841,840,Industrials,Construction Services,Europe,Finland,2019
Ryanair Holdings,16.095,9.131,1.341,13.555,841,Industrials,Airline,Europe,Ireland,2019
Great Wall Motor,12.132,14.444,0.799,16.284,842,Consumer Discretionary,Auto & Truck Manufacturers,Asia,China,2019
MGM Resorts,14.776,11.763,0.452,31.038,842,Consumer Discretionary,Casinos & Gaming,North America,United States,2019
Tokyo Gas,11.17,17.045,0.555,22.147,844,Utilities,Natural Gas Utilities,Asia,Japan,2019
YPF,5.999,15.503,1.374,26.394,845,Energy,Oil & Gas Operations,South America,Argentina,2019
Daiwa Securities,7.588,6.665,0.788,195.317,846,Financials,Investment Services,Asia,Japan,2019
ThyssenKrupp Group,9.533,43.315,0.079,40.114,847,Industrials,Conglomerates,Europe,Germany,2019
Vestas Wind Systems,17.925,11.958,0.807,13.602,847,Industrials,Electrical Equipment,Europe,Denmark,2019
Sabanci Holding,2.785,11.733,0.79,69.867,849,Industrials,Conglomerates,Europe,Turkey,2019
Mazda Motor,7.593,32.131,0.581,25.187,850,Consumer Discretionary,Auto & Truck Manufacturers,Asia,Japan,2019
DP World,14.243,5.646,1.296,26.513,851,Industrials,Other Transportation,Asia,United Arab Emirates,2019
Bharti Airtel,19.988,11.785,0.056,38.604,852,Telecommunication Services,Telecommunications services,Asia,India,2019
Valeo,8.649,22.562,0.644,21.116,853,Consumer Discretionary,Auto & Truck Parts,Europe,France,2019
Ameren,17.297,6.291,0.815,27.215,854,Utilities,Electric Utilities,North America,United States,2019
Secom,17.861,9.097,0.846,15.893,855,Industrials,Security Systems,Asia,Japan,2019
Brighthouse Financial,4.801,8,0.865,207.57,856,Financials,Life & Health Insurance,North America,United States,2019
Hilton,25.497,8.906,0.764,13.995,857,Consumer Discretionary,Hotels & Motels,North America,United States,2019
Wipro,24.781,8.379,1.216,11.583,857,Information Technology,Computer Services,Asia,India,2019
Itaúsa,24.684,1.584,2.634,16.312,859,Industrials,Conglomerates,South America,Brazil,2019
China Huarong Asset Management,8.416,14.924,0.237,249.077,860,Financials,Major Banks,Asia,China,2019
Amphenol,31.158,8.202,1.205,10.045,861,Information Technology,Electronics,North America,United States,2019
Daiichi Sankyo,28.737,8.35,0.602,17.259,862,Health Care,Pharmaceuticals,Asia,Japan,2019
JSW Steel,10.421,12.157,1.331,14.347,863,Materials,Iron & Steel,Asia,India,2019
Schindler Holding,23.307,11.116,0.964,10.12,864,Industrials,Other Industrial Equipment,Europe,Switzerland,2019
Power Grid of India,14.651,4.645,1.272,35.955,865,Utilities,Electric Utilities,Asia,India,2019
Scentre Group,14.718,1.968,1.708,28.776,866,Financials,Investment Services,Australia,Australia,2019
Seagate Technology,14.102,11.344,1.676,8.789,867,Information Technology,Computer Storage Devices,Europe,Ireland,2019
OTP Bank,11.95,4.378,1.177,51.992,868,Financials,Regional Banks,Europe,Hungary,2019
Aena,26.799,4.957,1.567,17.032,869,Industrials,Other Transportation,Europe,Spain,2019
Akbank,5.654,8.253,1.17,66.693,869,Financials,Regional Banks,Europe,Turkey,2019
SVB Financial Group,12.8,2.672,0.974,57.035,871,Financials,Regional Banks,North America,United States,2019
Unum,7.766,11.615,0.523,62.613,872,Financials,Life & Health Insurance,North America,United States,2019
Towngas,36.205,4.985,1.188,16.948,873,Utilities,Natural Gas Utilities,Asia,Hong Kong,2019
Kuwait Finance House,15.543,3.236,0.753,58.522,874,Financials,Regional Banks,Asia,Kuwait,2019
Future Land Development Holdings,7.194,8.186,1.003,49.064,875,Financials,Real Estate,Asia,China,2019
Hindalco Industries,6.711,17.816,0.944,23.656,875,Materials,Aluminum,Asia,India,2019
China Resources Pharmaceutical Group,9.148,24.203,0.515,22.511,877,Health Care,Pharmaceuticals,Asia,Hong Kong,2019
Eastman Chemical,11.662,10.122,1.08,15.995,877,Materials,Specialized Chemicals,North America,United States,2019
HCL Technologies,21.521,8.418,1.432,7.993,879,Information Technology,Software & Programming,Asia,India,2019
Conagra Brands,14.83,8.891,0.621,22.727,880,Consumer Staples,Food Processing,North America,United States,2019
CP All,21.733,15.731,0.616,11.479,881,Consumer Staples,Food Retail,Asia,Thailand,2019
Stora Enso,10.086,12.37,1.195,14.688,881,Materials,Paper & Paper Products,Europe,Finland,2019
Bank Leumi,10.057,3.78,0.906,123.277,883,Financials,Regional Banks,Asia,Israel,2019
Lear,9.851,21.151,1.139,11.601,884,Consumer Discretionary,Auto & Truck Parts,North America,United States,2019
