Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Year
Land Securities Group,9.825,1.047,0.2214,19.944,1822,Financials,Real Estate,Europe,United Kingdom,2018
United Aircraft,4.817,7.682,-0.023,17.184,1822,Industrials,Aerospace & Defense,Asia,Russia,2018
Basler Kantonalbank,0.397,0.748,0.1532,41.837,1824,Financials,Regional Banks,Europe,Switzerland,2018
NiSource,8.42,5.027,0.1933,20.098,1825,Utilities,Natural Gas Utilities,North America,United States,2018
Barry Callebaut,9.975,6.99,0.3426,6.546,1826,Consumer Staples,Food Processing,Europe,Switzerland,2018
Banque Centrale Populaire,5.682,2.707,0.2929,41.036,1827,Financials,Regional Banks,Africa,Morocco,2018
Grand Industrial Holding,0.898,14.017,-0.0479,1.204,1828,,,Asia,China,2018
Sino Biopharmaceutical,19.792,2.193,0.321,3.215,1828,Health Care,Biotechs,Asia,Hong Kong,2018
NH Investment & Securities,4.65,1.303,0.3097,41,1830,Financials,Investment Services,Asia,South Korea,2018
MTU Aero Engines AG,9.442,5.681,0.4266,7.566,1831,Industrials,Aerospace & Defense,Europe,Germany,2018
RMB Holdings,8.879,0.002,0.6244,3.632,1832,Financials,Investment Services,Africa,South Africa,2018
Hengli Petrochemical,13.169,4.456,0.3827,11.762,1833,Industrials,Other Industrial Equipment,Asia,China,2018
Korea Zinc,7.231,5.835,0.5564,6.574,1834,Materials,Diversified Metals & Mining,Asia,South Korea,2018
Power Finance,3.252,4.117,0.3335,39.954,1834,Consumer Discretionary,Business & Personal Services,Asia,India,2018
First Horizon National,6.23,1.657,0.2021,40.463,1836,Financials,Regional Banks,North America,United States,2018
Pou Chen,3.723,9.159,0.4247,10.145,1836,Consumer Discretionary,Apparel/Accessories,Asia,Taiwan,2018
Commercial Bank of Qatar,4.022,1.832,0.1858,40.183,1838,Financials,Regional Banks,Asia,Qatar,2018
Unisplendour,11.444,6.221,0.2275,6.801,1839,Information Technology,Computer Hardware,Asia,China,2018
Musashino Bank,1.13,0.532,0.0945,39.938,1840,Financials,Regional Banks,Asia,Japan,2018
Bank of Queensland,2.978,1.76,0.2818,39.938,1841,Financials,Regional Banks,Australia,Australia,2018
Isetan Mitsukoshi Holdings,4.701,11.448,-0.0087,12.075,1841,Consumer Discretionary,Department Stores,Asia,Japan,2018
China National Chemical,6.043,9.455,0.2485,13.832,1843,Industrials,Construction Services,Asia,China,2018
CSPC Pharmaceutical Group,16.781,1.984,0.3555,2.756,1844,,,Asia,Hong Kong,2018
Marks & Spencer,6.458,13.622,0.2342,10.617,1845,Consumer Discretionary,Department Stores,Europe,United Kingdom,2018
Marine Harvest ASA,10.382,4.129,0.5093,5.2,1846,Consumer Staples,Food Processing,Europe,Norway,2018
Amorepacific,18.726,4.488,0.312,5.265,1847,Consumer Staples,Household/Personal Care,Asia,South Korea,2018
FIBI Holdings,0.883,1.302,0.0904,39.117,1848,Financials,Regional Banks,Asia,Israel,2018
Credit Bank of Moscow,2.102,2.548,0.3549,32.797,1849,Financials,Regional Banks,Asia,Russia,2018
Li & Fung,4.604,13.532,0.2178,6.518,1849,Industrials,Trading Companies,Asia,Hong Kong,2018
Zalando,12.908,5.498,0.0969,3.719,1849,,,Europe,Germany,2018
Coca-Cola West,8.273,8.908,0.2331,8.358,1852,Consumer Staples,Beverages,Asia,Japan,2018
EasyJet,9.248,6.393,0.3863,8.011,1852,Industrials,Airline,Europe,United Kingdom,2018
Shenzhen Investment,3.295,1.386,0.6353,14.996,1852,Financials,Consumer Financial Services,Asia,Hong Kong,2018
Jones Lang LaSalle,7.768,9.872,0.2835,9.204,1855,Financials,Real Estate,North America,United States,2018
Dixons Carphone,3.498,13.477,0.3032,10.395,1856,Consumer Discretionary,Specialty Stores,Europe,United Kingdom,2018
Luzerner Kantonalbank,4.678,0.642,0.2077,38.68,1856,Financials,Regional Banks,Europe,Switzerland,2018
Laurentian Bank,1.619,1.295,0.1686,38.655,1858,Financials,Regional Banks,North America,Canada,2018
UOL Group,5.501,1.523,0.6454,14.684,1858,Financials,Real Estate,Asia,Singapore,2018
Bank of Greece,0.354,1.679,1.0623,,1860,Financials,Major Banks,Europe,Greece,2018
Dali Foods Group,10.293,2.93,0.508,2.507,1860,Consumer Staples,Food Processing,Asia,China,2018
Corporation Bank,0.714,3.366,0.0844,38.257,1862,Financials,Regional Banks,Asia,India,2018
Sinotruk Hong Kong,3.447,8.215,0.4481,9.395,1862,Industrials,Heavy Equipment,Asia,China,2018
Michael Kors Holdings,9.599,4.604,0.521,4.217,1864,Consumer Discretionary,Apparel/Footwear Retail,Europe,United Kingdom,2018
China Petroleum Engineering,3.499,8.483,0.0637,14.73,1865,,,Asia,China,2018
Konka Group,1.794,5.157,0.769,3.735,1865,Consumer Discretionary,Consumer Electronics,Asia,China,2018
Advanced Micro Devices,11.584,5.992,0.197,3.763,1867,Information Technology,Semiconductors,North America,United States,2018
Financial Street Holdings,4.19,3.411,0.4551,21.085,1868,Financials,Real Estate,Asia,China,2018
Orkla,9.437,4.95,0.4815,6.687,1868,Industrials,Conglomerates,Europe,Norway,2018
Palo Alto Networks,18.582,1.989,-0.198,3.628,1870,Information Technology,Communications Equipment,North America,United States,2018
E-L Financial,2.552,1.185,0.5147,18.069,1871,Financials,Diversified Insurance,North America,Canada,2018
Indian Overseas Bank,1.265,3.303,-0.5128,37.582,1871,Financials,Regional Banks,Asia,India,2018
Toll Brothers,6.477,6.07,0.5972,9.618,1871,Industrials,Construction Services,North America,United States,2018
Bank of the Ozarks,6.229,1.1,0.4458,22.039,1874,Financials,Regional Banks,North America,United States,2018
NKT,0.801,1.669,1.0482,2.441,1874,,,Europe,Denmark,2018
SBA Communications,18.441,1.763,0.0976,7.405,1876,Telecommunication Services,Telecommunications services,North America,United States,2018
Far Eastern New Century,5.099,7.161,0.2651,17.365,1877,Materials,Diversified Chemicals,Asia,Taiwan,2018
IDEXX Laboratories,18.407,2.045,0.2836,1.469,1878,Health Care,Medical Equipment & Supplies,North America,United States,2018
Olin,5.51,6.412,0.557,9.16,1878,Materials,Diversified Metals & Mining,North America,United States,2018
Oriental Bank of Commerce,0.777,3.15,-0.8354,36.987,1880,Financials,Regional Banks,Asia,India,2018
Murphy USA,2.224,13.071,0.2876,2.252,1881,Consumer Discretionary,Specialty Stores,North America,United States,2018
Allahabad Bank,0.573,3.067,-0.0416,36.646,1882,Financials,Regional Banks,Asia,India,2018
Asian Paints,18.382,2.505,0.3102,1.95,1882,Materials,Specialized Chemicals,Asia,India,2018
Want Want China,11.419,2.812,0.4493,3.802,1882,Consumer Staples,Food Processing,Asia,China,2018
CF Industries Holdings,9.218,4.05,0.444,13.522,1885,Materials,Specialized Chemicals,North America,United States,2018
Mettler-Toledo International,14.315,2.791,0.3768,2.512,1885,Industrials,Conglomerates,North America,United States,2018
PacWest Bancorp,6.755,1.215,0.3931,24.149,1887,Financials,Regional Banks,North America,United States,2018
Seiko Epson,6.695,9.944,0.3775,9.716,1887,Industrials,Business Products & Supplies,Asia,Japan,2018
Spirit AeroSystems,9.589,7.025,0.3384,5.37,1887,Industrials,Aerospace & Defense,North America,United States,2018
H Lundbeck,13.1,2.613,0.3979,3.222,1890,Health Care,Pharmaceuticals,Europe,Denmark,2018
Berry Global Group,6.463,7.53,0.47,9.107,1891,Materials,Containers & Packaging,North America,United States,2018
Founder Securities,8.005,1.018,0.2059,23.848,1891,Financials,Investment Services,Asia,China,2018
Tahoe Group,5.1,3.647,0.3216,36.106,1893,,,Asia,China,2018
Jaccs,0.785,1.158,0.0735,36.049,1894,Financials,Consumer Financial Services,Asia,Japan,2018
Burlington Stores,,9.381,6.11,0.3849,2.813,1895,Consumer Discretionary,Apparel/Footwear Retail,North America,2018
Thor Industries,5.061,8.153,0.4389,2.709,1895,Consumer Discretionary,Recreational Products,North America,United States,2018
Wirecard,17.998,1.681,0.2929,5.45,1895,Information Technology,Software & Programming,Europe,Germany,2018
Jinke Property Group,4.611,5.177,0.3054,25.873,1898,,,Asia,China,2018
Shandong Gold Mining,8.426,8.292,0.1745,6.689,1898,Materials,Diversified Metals & Mining,Asia,China,2018
Inmobiliaria Colonial,,5.156,0.326,0.7698,12.617,1900,Financials,Real Estate,Europe,2018
SES,5.983,2.295,0.619,14.678,1900,Consumer Discretionary,Broadcasting & Cable,Europe,Luxembourg,2018
Sabesp,5.509,4.576,0.7891,11.922,1902,Utilities,Diversified Utilities,South America,Brazil,2018
Cimarex Energy,9.404,2.038,0.5407,5.26,1903,Energy,Oil & Gas Operations,North America,United States,2018
Inchcape,4.204,11.525,0.3463,6.596,1903,Consumer Discretionary,Specialty Stores,Europe,United Kingdom,2018
Xylem,13.23,4.846,0.354,7.35,1903,Industrials,Other Industrial Equipment,North America,United States,2018
CPI Property Group.,7.249,0.542,0.7834,9.068,1906,Financials,Real Estate,Europe,Luxembourg,2018
Liuzhou Iron & Steel,2.933,6.584,0.5265,3.579,1907,Materials,Iron & Steel,Asia,China,2018
Banco BPI,2.527,1.137,0.0115,35.592,1908,Financials,Major Banks,Europe,Portugal,2018
Samsung Securities,3.102,1.055,0.2403,35.447,1909,Financials,Investment Services,Asia,South Korea,2018
GPT Group,6.645,0.543,0.9728,10.135,1910,Financials,Real Estate,Australia,Australia,2018
AmBank Group,2.832,1.736,0.2825,35.285,1911,Financials,Regional Banks,Asia,Malaysia,2018
JC Penney,0.891,12.506,-0.116,8.638,1912,Consumer Discretionary,Department Stores,North America,United States,2018
Tech Mahindra,9.693,4.64,0.4864,4.516,1912,,,Asia,India,2018
Grupo Zuliano,0.139,,0.9989,,1914,Materials,Diversified Chemicals,South America,Venezuela,2018
Andhra Bank,0.648,3.177,0.0309,34.719,1915,Financials,Regional Banks,Asia,India,2018
Nippon Paper Industries,2.223,9.349,0.1995,13.112,1915,Materials,Paper & Paper Products,Asia,Japan,2018
Dollarama,12.569,2.529,0.4021,1.613,1917,Consumer Discretionary,Discount Stores,North America,Canada,2018
Hokkaido Electric Power,1.456,6.614,0.1493,18.015,1917,Utilities,Electric Utilities,Asia,Japan,2018
Bank of Nagoya,0.714,0.562,0.0493,34.559,1919,Financials,Regional Banks,Asia,Japan,2018
Frasers Centrepoint,4.296,2.929,0.4172,22.785,1920,Financials,Investment Services,Asia,Singapore,2018
Alexandria Real Estate Equities,13.186,1.185,0.2573,12.821,1921,Financials,Real Estate,North America,United States,2018
Zall Development Group,15.149,3.361,0.3528,7.27,1921,,,Asia,China,2018
Tongling Nonferrous Metals,4.321,12.334,0.0916,7.728,1923,Materials,Diversified Metals & Mining,Asia,China,2018
Aristocrat Leisure,13.616,1.869,0.3771,2.584,1924,Consumer Discretionary,Recreational Products,Australia,Australia,2018
Kuwait Projects,1.136,2.017,0.0536,34.298,1924,Financials,Investment Services,Asia,Kuwait,2018
IPG Photonics,13.502,1.483,0.379,2.498,1926,Information Technology,Semiconductors,North America,United States,2018
Kesko,5.901,12.261,0.3144,5.871,1927,Consumer Staples,Food Retail,Europe,Finland,2018
Dufry,7.902,8.748,0.0722,10.186,1928,Consumer Discretionary,Specialty Stores,Europe,Switzerland,2018
ITV,9.383,4.033,0.5267,4.533,1928,Consumer Discretionary,Broadcasting & Cable,Europe,United Kingdom,2018
Steel Authority of India,4.508,6.636,-0.411,17.751,1928,Materials,Iron & Steel,Asia,India,2018
Shanghai Lujianzi,8.223,1.173,0.509,12.614,1931,Financials,Real Estate,Asia,China,2018
Aeroflot-Russian Airlines,2.476,9.137,0.3921,5.933,1932,Industrials,Airline,Asia,Russia,2018
ISS,6.522,12.136,0.3036,8.258,1932,Consumer Discretionary,Business & Personal Services,Europe,Denmark,2018
Indian Bank,2.27,2.723,0.2167,33.65,1934,Financials,Regional Banks,Asia,India,2018
Fibria Celulose,10.88,4.151,0.4263,11.473,1935,Materials,Paper & Paper Products,South America,Brazil,2018
Banque Marocaine Du Commerce Exterieur,4.122,1.946,0.2098,33.525,1936,Financials,Regional Banks,Africa,Morocco,2018
Tomony Holdings,0.752,0.582,0.1046,33.497,1937,Financials,Regional Banks,Asia,Japan,2018
Fraser & Neave,2.266,1.409,0.954,3.55,1938,Industrials,Conglomerates,Asia,Singapore,2018
Heilan Home,9.398,2.817,0.5205,4.376,1938,Consumer Discretionary,Apparel/Footwear Retail,Asia,China,2018
Sichuan Changhong Electric,2.245,11.98,0.058,10.505,1938,,,Asia,China,2018
KBC Ancora,4.624,0.245,0.9529,3.812,1941,,,Europe,Belgium,2018
Splunk,16.826,1.271,-0.2591,2.044,1941,Information Technology,Computer Services,North America,United States,2018
Synnex Technology Intl,2.427,11.972,0.201,4.664,1941,Information Technology,Electronics,Asia,Taiwan,2018
St Galler Kantonalbank,3.044,0.594,0.1585,33.451,1944,Financials,Regional Banks,Europe,Switzerland,2018
Sun Pharma Industries,16.823,4.093,0.3189,9.858,1944,Health Care,Pharmaceuticals,Asia,India,2018
Bank of Iwate,0.709,0.408,0.0498,33.445,1946,Financials,Regional Banks,Asia,Japan,2018
Mirae Asset Life Insurance,0.909,3.075,0.196,33.377,1947,Financials,Diversified Insurance,Asia,South Korea,2018
CNX Resources,3.391,1.833,0.9473,8.122,1948,Materials,Diversified Metals & Mining,North America,United States,2018
UCO Bank,0.53,2.399,-0.4439,33.373,1948,Financials,Regional Banks,Asia,India,2018
Associated Banc-Corp,4.629,1.29,0.2412,33.367,1950,Financials,Regional Banks,North America,United States,2018
Fortune Brands Home & Security,8.189,5.351,0.4702,5.552,1951,Materials,Construction Materials,North America,United States,2018
Match Group,11.196,1.439,0.431,2.202,1952,Information Technology,Software & Programming,North America,United States,2018
Avery Dennison,9.478,6.818,0.2948,5.28,1953,Materials,Specialized Chemicals,North America,United States,2018
Envision Healthcare,5.126,8.018,0.1161,14.384,1953,Health Care,Healthcare Services,North America,United States,2018
Snap-on,8.432,4.055,0.5791,5.318,1953,Consumer Staples,Household/Personal Care,North America,United States,2018
Crown Holdings,6.001,9.007,0.306,13.079,1956,Materials,Containers & Packaging,North America,United States,2018
Thanachart Capital,1.847,2.015,0.2207,32.815,1957,Financials,Major Banks,Asia,Thailand,2018
CNO Financial Group,3.337,4.208,0.1976,32.809,1958,Financials,Life & Health Insurance,North America,United States,2018
Abiomed,16.538,0.594,0.1122,0.786,1959,Health Care,Medical Equipment & Supplies,North America,United States,2018
Shanghai Ganglian E-Commerce Holdings,1.616,11.769,0.0095,1.701,1960,Information Technology,Software & Programming,Asia,China,2018
Hakuhodo DY Holdings,5.297,11.738,0.2631,6.574,1961,Consumer Discretionary,Advertising,Asia,Japan,2018
Zenith Bank,2.513,2.158,0.5432,15.768,1962,Financials,Regional Banks,Africa,Nigeria,2018
Chaparral Energy,0.988,0.294,0.9231,1.201,1963,Energy,Oil & Gas Operations,North America,United States,2018
Assured Guaranty,3.932,1.327,0.61,13.897,1964,Financials,Diversified Insurance,North America,Bermuda,2018
NH Foods,4.393,11.448,0.3352,7.1,1964,Consumer Staples,Food Processing,Asia,Japan,2018
Bureau Veritas Registre International de Classific,11.332,5.289,0.3482,6.448,1966,Consumer Discretionary,Business & Personal Services,Europe,France,2018
Don Quijote Holdings,7.998,8.228,0.3002,7.498,1967,Consumer Discretionary,Discount Stores,Asia,Japan,2018
Jointown Pharmaceutical Group,5.333,11.641,0.2235,9.56,1967,,,Asia,China,2018
Ford Otosan,4.63,7.408,0.4489,3.335,1969,Consumer Discretionary,Auto & Truck Manufacturers,Europe,Turkey,2018
Sumitomo Rubber,4.557,8.106,0.4158,9.479,1970,Consumer Discretionary,Auto & Truck Parts,Asia,Japan,2018
Sembcorp Industries,4.149,6.608,0.1058,17.157,1971,Utilities,Electric Utilities,Asia,Singapore,2018
Bid Corp.,7.382,9.363,0.3072,4.499,1972,Financials,Investment Services,Africa,South Africa,2018
Fuyo General Lease,2.274,5.325,0.198,22.857,1973,Financials,Rental & Leasing,Asia,Japan,2018
Signet Jewelers,2.25,6.253,0.5193,5.84,1973,Consumer Discretionary,Specialty Stores,North America,Bermuda,2018
Southwestern Energy,2.512,3.277,0.903,7.713,1973,Energy,Oil & Gas Operations,North America,United States,2018
Group 1 Automotive,1.428,11.472,0.208,5.058,1976,Consumer Discretionary,Specialty Stores,North America,United States,2018
Alps Electric,4.865,7.744,0.4276,6.317,1977,Information Technology,Electronics,Asia,Japan,2018
F.N.B.,4.334,1.324,0.263,31.652,1977,Financials,Regional Banks,North America,United States,2018
Yamaha,9.627,3.907,0.4906,5.267,1979,Consumer Discretionary,Recreational Products,Asia,Japan,2018
Constellation Software,16.092,2.639,0.2633,2.605,1980,,,North America,Canada,2018
FinecoBank,7.062,0.967,0.2415,26.861,1980,Financials,Regional Banks,Europe,Italy,2018
LG International,0.94,11.437,-0.0657,4.64,1982,Industrials,Trading Companies,Asia,South Korea,2018
Saudi Investment Bank,3.427,1.153,0.3805,24.408,1983,Financials,Regional Banks,Asia,Saudi Arabia,2018
Thomas Cook Group,2.833,11.409,0.0165,8.875,1983,Consumer Discretionary,Business & Personal Services,Europe,United Kingdom,2018
Sinotrans Ltd.,3.553,10.759,0.342,9.537,1985,Industrials,Air Courier,Asia,China,2018
Telecom Argentina,10.178,3.945,0.4608,3.149,1985,Telecommunication Services,Telecommunications services,South America,Argentina,2018
Synovus Financial,6.407,1.473,0.3068,31.501,1987,Financials,Regional Banks,North America,United States,2018
HCP,11.312,1.835,-0.008,14.068,1988,Financials,Real Estate,North America,United States,2018
Securitas,5.884,11.126,0.3357,6.188,1989,Consumer Discretionary,Business & Personal Services,Europe,Sweden,2018
Nanjing Iron & Steel,3.153,5.906,0.5522,6.44,1990,Materials,Iron & Steel,Asia,China,2018
Electricity Generating,3.769,0.972,0.8781,6.637,1991,Utilities,Electric Utilities,Asia,Thailand,2018
Vingroup,14.364,4.634,0.203,9.814,1992,,,Asia,Vietnam,2018
Awa Bank,1.464,0.593,0.107,30.885,1993,Financials,Regional Banks,Asia,Japan,2018
MSCI,14.33,1.324,0.3461,3.344,1993,Consumer Discretionary,Business & Personal Services,North America,United States,2018
Uralkali,5.048,2.761,0.8738,8.988,1993,Materials,Specialized Chemicals,Asia,Russia,2018
Fabege AB,3.932,0.281,0.8737,7.482,1996,Industrials,Construction Services,Europe,Sweden,2018
SEI Investments,10.177,1.572,0.4555,1.894,1996,Financials,Investment Services,North America,United States,2018
